Fold	 Precision	 Recall		 Accuracy	 Runtime
1	0.915839243499	0.844008714597	0.822281167109	0.921293020248
2	0.910611854685	0.843666961913	0.820954907162	0.916166067123
3	0.911529411765	0.843273835438	0.818302387268	0.903618812561
4	0.909521553766	0.843585237258	0.818633952255	0.898972034454
5	0.904122722915	0.834513274336	0.809681697613	0.901823043823
6	0.907894736842	0.83692722372	0.816976127321	0.896759986877
7	0.912584053794	0.836635843241	0.816644562334	0.914788961411
8	0.908607350097	0.836971046771	0.815981432361	0.903531074524
9	0.920328343795	0.833770778653	0.819297082228	0.904466152191
10	0.905451037144	0.838695263628	0.815257048093	0.918815135956
