Fold	 Precision	 Recall		 Accuracy	 Runtime
1	0.879581151832	0.765534382767	0.728448275862	2.44249391556
2	0.867103416004	0.786168858719	0.738726790451	2.48481607437
3	0.880804212542	0.766028309742	0.731100795756	2.47815513611
4	0.874454677654	0.753235908142	0.718169761273	2.46247911453
5	0.873491067117	0.76200505476	0.725795755968	2.4766740799
6	0.864179818269	0.771892353695	0.728779840849	2.48340702057
7	0.87602905569	0.759764804704	0.725464190981	2.48569107056
8	0.871497584541	0.761502743774	0.724469496021	2.45553898811
9	0.880019120459	0.764534883721	0.728779840849	2.48566389084
10	0.865190178142	0.765332197615	0.724378109453	2.48356294632
